MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT1101208,Homo sapiens,Homo sapiens,hsa-miR-512-3p,KRT20,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1102647,Homo sapiens,Homo sapiens,hsa-miR-512-3p,L1TD1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1103206,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LAIR1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1104427,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LARP1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1106400,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LDHAL6B,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1106642,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LDLR,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1108106,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LETMD1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1109177,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LIFR,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1109553,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LIMD1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1110114,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LIN28A,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1110365,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LIN54,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1110985,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LLPH,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1113460,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LOC100507462,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1114423,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LOC646851,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1114667,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LONP2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1115441,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LPAR1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1116724,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LPP,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
